date,price,bedrooms,bathrooms,sqft_living,floors,sqft_above,sqft_basement,street,city,statezip,price_per_sqft
2014-05-20,700000.0,4.0,1.0,1680,1.5,1680,0,2139 N 52nd St,Seattle,WA 98103,416.6666666666667
2014-05-20,315000.0,2.0,1.0,790,1.0,790,0,10830 132nd Ave NE,Redmond,WA 98052,398.73417721518985
2014-05-20,309000.0,3.0,1.0,1092,1.5,1092,0,7757 15th Ave SW,Seattle,WA 98106,282.967032967033
2014-05-20,219950.0,3.0,1.5,1650,1.0,1090,560,425 S 305th St,Federal Way,WA 98003,133.3030303030303
2014-05-20,289000.0,3.0,2.5,2090,2.0,2090,0,17814 SE 257th St,Covington,WA 98042,138.2775119617225
2014-05-20,210000.0,4.0,1.75,2180,1.0,1180,1000,21922 34th Ave S,SeaTac,WA 98198,96.3302752293578
2014-05-20,260000.0,4.0,2.5,1990,2.0,1990,0,32819 17th Ave SW,Federal Way,WA 98023,130.6532663316583
2014-05-20,699000.0,4.0,2.5,2650,2.0,2650,0,11332 30th Ave NE,Seattle,WA 98125,263.77358490566036
2014-05-20,299950.0,3.0,1.0,910,1.0,740,170,20013 15th Ave NW,Shoreline,WA 98177,329.61538461538464
2014-05-20,749950.0,3.0,2.5,2770,2.0,2770,0,16420 SE 39th Pl,Bellevue,WA 98008,270.74007220216606
2014-05-20,555000.0,3.0,2.5,3050,1.0,3050,0,701 S 52nd St,Renton,WA 98055,181.9672131147541
2014-05-20,384000.0,3.0,2.5,1700,2.0,1700,0,35131 SE Ridge St,Snoqualmie,WA 98065,225.88235294117646
2014-05-20,499950.0,5.0,3.5,3200,2.0,3200,0,18460 SE 143rd St,Renton,WA 98059,156.234375
2014-05-20,430000.0,3.0,1.75,1200,1.0,1200,0,5206 13th Ave S,Seattle,WA 98108,358.3333333333333
2014-05-20,350000.0,4.0,2.25,2220,2.0,2220,0,22507 SE 279th St,Maple Valley,WA 98038,157.65765765765767
2014-05-20,620000.0,3.0,2.5,2480,2.0,2480,0,8719 228th Way NE,Redmond,WA 98053,250.0
2014-05-20,765000.0,4.0,2.25,2560,1.0,1760,800,17323 NE 24th St,Redmond,WA 98052,298.828125
2014-05-20,250000.0,4.0,1.5,2500,1.0,1500,1000,24911-24917 38th Ave S,Kent,WA 98032,100.0
2014-05-20,376000.0,2.0,1.0,1150,1.0,1150,0,2825 W Elmore St,Seattle,WA 98199,326.95652173913044
2014-05-20,475000.0,4.0,1.75,1650,1.0,1150,500,11726 Phinney Ave N,Seattle,WA 98133,287.8787878787879
2014-05-20,120750.0,3.0,1.75,1140,1.0,1140,0,34403 30th Ave SW,Federal Way,WA 98023,105.92105263157895
2014-05-20,330000.0,3.0,1.0,1180,1.0,1180,0,8442-8514 WA-900,Issaquah,WA 98027,279.66101694915255
2014-05-20,619500.0,3.0,2.5,1700,2.0,1700,0,3113 E Cherry St,Seattle,WA 98122,364.4117647058824
2014-05-20,345000.0,3.0,1.5,1240,1.0,1240,0,15154 SE Newport Way,Bellevue,WA 98006,278.2258064516129
2014-05-20,598000.0,5.0,2.25,2890,2.0,2890,0,2116 Sahalee Dr E,Sammamish,WA 98074,206.92041522491348
2014-05-20,335000.0,3.0,1.0,1060,1.0,1060,0,8136 NE 147th Pl,Kenmore,WA 98028,316.0377358490566
2014-05-20,372500.0,4.0,1.75,1590,2.0,1590,0,14556 Stone Ave N,Shoreline,WA 98133,234.27672955974842
2014-05-20,300000.0,6.0,5.25,2860,2.0,2860,0,606 5th St SE,Auburn,WA 98002,104.8951048951049
2014-05-20,194000.0,1.0,1.0,820,1.0,760,60,6017-6199 31st Ave SW,Seattle,WA 98126,236.58536585365854
2014-05-20,507500.0,3.0,2.0,2020,1.0,1020,1000,16630 SE 26th St,Bellevue,WA 98008,251.23762376237624
2014-05-20,325000.0,4.0,2.25,1870,1.0,1170,700,12813 81st Ave NE,Kirkland,WA 98034,173.79679144385025
2014-05-20,329900.0,3.0,2.5,2170,2.0,2170,0,22639 SE 280th Pl,Maple Valley,WA 98038,152.02764976958525
2014-05-20,329000.0,4.0,2.5,1600,1.0,830,770,6048 26th Ave SW,Seattle,WA 98106,205.625
2014-05-20,494000.0,4.0,1.75,2090,1.5,1250,840,5011 SW Dawson St,Seattle,WA 98136,236.36363636363637
2014-05-20,206000.0,4.0,2.0,1700,1.0,1700,0,606 5th St SE,Auburn,WA 98002,121.17647058823529
2014-05-20,423000.0,4.0,1.75,1940,1.0,970,970,11207 Evanston Ave N,Seattle,WA 98133,218.04123711340208
2014-05-20,259000.0,3.0,1.0,1320,1.0,1320,0,2931 NE 5th Pl,Renton,WA 98056,196.21212121212122
2014-05-20,879950.0,4.0,2.25,3500,1.0,1830,1670,10599 Marine View Dr SW,Seattle,WA 98146,251.4142857142857
2014-05-20,345600.0,5.0,3.5,2800,2.5,2800,0,352 17th Ave,Seattle,WA 98122,123.42857142857143
2014-05-20,395000.0,3.0,1.5,1080,1.5,1080,0,7505 Ravenna Ave NE,Seattle,WA 98115,365.74074074074076
2014-05-20,625000.0,4.0,2.5,3550,2.0,3550,0,6519 Sword Fern Ave SE,Snoqualmie,WA 98065,176.05633802816902
2014-05-20,439000.0,3.0,2.0,2010,2.0,1510,500,16103 Kelly Rd NE,Duvall,WA 98019,218.40796019900498
2014-05-20,380000.0,3.0,1.75,1690,2.0,1380,310,4355 Jill Pl S,Seattle,WA 98108,224.85207100591717
2014-05-20,440000.0,3.0,1.5,1270,3.0,1270,0,9608 Roosevelt Way NE,Seattle,WA 98115,346.45669291338584
2014-05-20,415000.0,3.0,2.25,1970,2.0,1680,290,4351 Jill Pl S,Seattle,WA 98108,210.65989847715736
2014-05-20,860000.0,4.0,2.75,3160,2.0,3160,0,13009 NE 74th St,Kirkland,WA 98033,272.1518987341772
2014-05-20,500000.0,3.0,2.5,1210,3.0,1210,0,3903 Woodland Park Ave N,Seattle,WA 98103,413.22314049586777
2014-05-20,953007.0,4.0,3.5,3120,2.0,2480,640,6511 37th Ave NE,Seattle,WA 98115,305.4509615384615
2014-05-20,515000.0,4.0,2.5,2670,2.0,2670,0,5407 NE 3rd Pl,Renton,WA 98059,192.88389513108615
2014-05-20,772000.0,3.0,2.25,1640,3.0,1640,0,122 27th Ave E,Seattle,WA 98112,470.7317073170732
2014-05-20,329995.0,4.0,2.5,2303,2.0,2303,0,38068 41st Pl S,Auburn,WA 98001,143.2891880156318
2014-05-20,409316.0,3.0,2.5,1800,2.0,1800,0,7416 Better Way Loop SE,Snoqualmie,WA 98065,227.39777777777778
2014-05-20,490000.0,5.0,3.5,4460,3.0,3280,1180,1400 10th Ave W,Seattle,WA 98119,109.86547085201794
2014-05-20,305000.0,2.0,2.5,1590,2.0,1220,370,5937 Delridge Way SW,Seattle,WA 98106,191.8238993710692
2014-05-20,785000.0,4.0,3.5,3070,2.0,2190,880,2500-2556 NW Alpine Crest Way,Issaquah,WA 98027,255.70032573289902
2014-05-21,240000.0,2.0,1.75,1330,1.0,1330,0,17451 42nd Ln S,SeaTac,WA 98188,180.45112781954887
2014-05-21,325000.0,3.0,1.0,990,1.0,990,0,11502 Corliss Ave N,Seattle,WA 98133,328.2828282828283
2014-05-21,535800.0,4.0,2.5,1900,2.0,1900,0,4136 258th Ave SE,Issaquah,WA 98029,282.0
2014-05-21,720000.0,3.0,2.5,2020,3.0,2020,0,208 N 45th St,Seattle,WA 98103,356.43564356435644
2014-05-21,374000.0,3.0,1.75,2000,1.0,2000,0,12401 NE 108th Ln,Kirkland,WA 98033,187.0
2014-05-21,189650.0,2.0,1.75,1100,1.0,1100,0,1215 S 211th St,Des Moines,WA 98198,172.4090909090909
2014-05-21,420850.0,1.0,1.0,960,1.0,960,0,10815 E Lake Joy Dr NE,Carnation,WA 98014,438.3854166666667
2014-05-21,815000.0,4.0,2.75,3488,2.0,3488,0,321 246th Way SE,Redmond,WA 98074,233.65825688073394
2014-05-21,199000.0,4.0,2.0,2030,2.0,2030,0,11226 57th Ave S,Seattle,WA 98178,98.0295566502463
2014-05-21,195000.0,3.0,1.75,1380,1.0,990,390,18600-18698 SE 259th Pl,Covington,WA 98042,141.30434782608697
2014-05-21,288400.0,3.0,2.25,1870,2.0,1870,0,3901 NE 5th Pl,Renton,WA 98056,154.22459893048128
2014-05-21,442000.0,4.0,2.25,2080,1.0,1220,860,1740 216th Pl NE,Sammamish,WA 98074,212.5
2014-05-21,619420.0,4.0,2.75,2450,2.0,2450,0,8537 135th Ave SE,Newcastle,WA 98059,252.82448979591837
2014-05-21,635000.0,4.0,2.25,2750,1.0,1500,1250,3821 39th Ave S,Seattle,WA 98118,230.9090909090909
2014-05-21,210000.0,3.0,1.0,1240,1.0,1240,0,9612-9618 Renton Ave S,Seattle,WA 98118,169.3548387096774
2014-05-21,512500.0,3.0,2.5,1900,2.0,1900,0,11125 115th Ave NE,Kirkland,WA 98033,269.7368421052632
2014-05-21,567000.0,3.0,2.5,2540,2.0,2540,0,7913-7935 79th Way NE,Kirkland,WA 98034,223.22834645669292
2014-05-21,525000.0,3.0,2.75,2100,2.0,1510,590,3 Ober Strasse,Snoqualmie Pass,WA 98068,250.0
2014-05-21,475000.0,4.0,2.0,1790,1.0,840,950,1017 N 38th St,Seattle,WA 98103,265.3631284916201
2014-05-21,250000.0,3.0,2.0,1170,1.0,1170,0,29812 55th Pl S,Auburn,WA 98001,213.67521367521368
2014-05-21,220000.0,3.0,1.0,1060,1.0,1060,0,1122 Harding St,Enumclaw,WA 98022,207.54716981132074
2014-05-21,230000.0,5.0,2.0,1930,1.5,1930,0,10645 2nd Ave SW,Seattle,WA 98146,119.17098445595855
2014-05-21,385500.0,3.0,2.0,1540,1.0,1120,420,9215 NE 183rd St,Bothell,WA 98011,250.32467532467533
2014-05-21,895000.0,5.0,3.0,2876,1.0,1970,906,5558 W Mercer Way,Mercer Island,WA 98040,311.1961057023644
2014-05-21,368250.0,3.0,2.5,2150,2.0,2150,0,932 223rd Pl NE,Sammamish,WA 98074,171.27906976744185
2014-05-21,249900.0,2.0,1.0,1140,1.0,1140,0,9412 24th Ave SW,Seattle,WA 98106,219.21052631578948
2014-05-21,350000.0,3.0,1.5,980,1.0,980,0,9753 NE 127th Pl,Kirkland,WA 98034,357.14285714285717
2014-05-21,175000.0,3.0,1.75,1230,1.0,1230,0,31649-31799 44th Ave S,Auburn,WA 98001,142.27642276422765
2014-05-21,270000.0,3.0,1.75,1390,1.0,860,530,5601-5605 21st Ave SW,Seattle,WA 98106,194.24460431654677
2014-05-21,495000.0,3.0,3.5,2380,2.0,1670,710,6521-6599 S Norfolk St,Seattle,WA 98118,207.98319327731093
2014-05-21,542500.0,5.0,3.25,3010,1.5,2010,1000,16200-16398 252nd Ave SE,Issaquah,WA 98027,180.2325581395349
2014-05-21,330000.0,3.0,1.0,1250,1.0,1250,0,17510 194th Ave NE,Woodinville,WA 98077,264.0
2014-05-21,1003000.0,4.0,2.75,2290,2.0,2170,120,124 NE 63rd St,Seattle,WA 98115,437.9912663755459
2014-05-21,299800.0,2.0,1.0,790,1.0,790,0,8041-8299 Beacon Ave S,Seattle,WA 98118,379.49367088607596
2014-05-21,299900.0,3.0,2.5,2720,2.0,2720,0,29820 125th Pl SE,Auburn,WA 98092,110.25735294117646
2014-05-21,691000.0,4.0,2.75,2550,1.0,1700,850,4118 107th Pl NE,Kirkland,WA 98033,270.98039215686276
2014-05-21,195000.0,2.0,1.0,1080,1.0,1080,0,24807 10th Ave S,Des Moines,WA 98198,180.55555555555554
2014-05-21,405000.0,3.0,1.75,2470,1.0,1570,900,1018 S 226th St,Des Moines,WA 98198,163.96761133603238
2014-05-21,360000.0,2.0,0.75,850,1.0,550,300,2458 S Ferdinand St,Seattle,WA 98108,423.52941176470586
2014-05-21,256750.0,3.0,2.5,1990,1.0,1570,420,23255 133rd Ave SE,Kent,WA 98042,129.02010050251258
2014-05-21,332500.0,3.0,2.25,1800,2.0,1800,0,23902 231st Pl SE,Maple Valley,WA 98038,184.72222222222223
2014-05-21,975000.0,5.0,4.0,4850,2.0,4850,0,13600 NE 36th Pl,Bellevue,WA 98005,201.03092783505156
2014-05-21,218000.0,3.0,1.0,1020,1.0,1020,0,9455 8th Ave SW,Seattle,WA 98106,213.72549019607843
2014-05-21,429000.0,3.0,2.5,2420,2.0,1860,560,24998 SE 155th Pl,Issaquah,WA 98027,177.27272727272728
2014-05-21,589000.0,4.0,2.5,2910,2.0,2910,0,6907 Fairway Ave SE,Snoqualmie,WA 98065,202.40549828178695
2014-05-21,255000.0,3.0,1.5,1060,1.0,1060,0,19300 142nd Pl SE,Renton,WA 98058,240.56603773584905
2014-05-21,668750.0,4.0,2.5,2340,1.0,1590,750,2148 NW 197th St,Shoreline,WA 98177,285.79059829059827
2014-05-21,344500.0,4.0,2.75,1800,1.0,1050,750,1816 Talbot Rd S,Renton,WA 98055,191.38888888888889
2014-05-21,452000.0,4.0,2.0,1660,1.0,850,810,7308 28th Ave SW,Seattle,WA 98126,272.28915662650604
2014-05-21,540000.0,3.0,1.75,1300,1.0,1300,0,26933 NE Union Hill Rd,Redmond,WA 98053,415.38461538461536
2014-05-21,246000.0,3.0,1.5,1780,1.0,1780,0,12432 16th Ave S,Seattle,WA 98168,138.20224719101122
2014-05-21,535000.0,2.0,1.0,1030,1.0,920,110,1317 N 79th St,Seattle,WA 98103,519.4174757281553
2014-05-21,970000.0,4.0,3.25,2790,1.0,1130,1660,19400-19498 23rd Ave NW,Shoreline,WA 98177,347.6702508960573
2014-05-21,430000.0,3.0,1.0,1150,1.0,1150,0,945 N 80th St,Seattle,WA 98103,373.9130434782609
2014-05-21,520000.0,4.0,2.5,3290,2.0,3290,0,8020 NE 153rd Pl,Kenmore,WA 98028,158.0547112462006
2014-05-21,712000.0,4.0,2.5,3400,2.0,3400,0,27728 SE 268th St,Ravensdale,WA 98051,209.41176470588235
2014-05-21,450000.0,2.0,1.0,1200,1.0,1070,130,3026 37th Ave SW,Seattle,WA 98126,375.0
2014-05-21,220000.0,4.0,2.5,2160,2.0,2160,0,767 Oakhurst Dr,Pacific,WA 98047,101.85185185185185
2014-05-21,525000.0,3.0,1.0,1450,1.0,950,500,5155 54th Ave S,Seattle,WA 98118,362.0689655172414
2014-05-21,540000.0,3.0,2.0,1470,2.0,1000,470,1032 NE 63rd St,Seattle,WA 98115,367.3469387755102
2014-05-21,600000.0,4.0,2.5,2360,2.0,2360,0,8410 NE 124th St,Kirkland,WA 98034,254.23728813559322
2014-05-21,600000.0,3.0,2.25,2230,2.0,2230,0,5718 147th Ave NE,Bellevue,WA 98007,269.05829596412553
2014-05-21,625000.0,4.0,2.5,2630,2.0,2630,0,16021 NE 203rd Pl,Woodinville,WA 98072,237.6425855513308
2014-05-21,150000.0,3.0,1.0,1010,1.0,1010,0,10626 Kelly Rd NE,Carnation,WA 98014,148.5148514851485
2014-05-21,389999.0,3.0,2.25,1445,2.0,1300,145,206 Lingering Pine Dr NW,Issaquah,WA 98027,269.89550173010383
2014-05-21,285000.0,3.0,1.75,2380,1.5,1320,1060,8723 S 117th St,Seattle,WA 98178,119.74789915966386
2014-05-21,744000.0,4.0,2.75,2830,2.0,2830,0,26592 SE 15th St,Sammamish,WA 98075,262.8975265017668
2014-05-21,700000.0,4.0,2.5,3010,2.0,3010,0,4375 279th Ave NE,Redmond,WA 98053,232.5581395348837
2014-05-21,318989.0,4.0,2.25,2000,1.0,2000,0,4231 SW 323rd St,Federal Way,WA 98023,159.4945
2014-05-21,556000.0,3.0,2.25,2020,2.0,2020,0,13031 NE 70th Dr,Kirkland,WA 98033,275.2475247524753
2014-05-21,275000.0,3.0,2.5,2030,2.0,2030,0,23418 SE 282nd Pl,Maple Valley,WA 98038,135.4679802955665
2014-05-21,430000.0,3.0,2.75,2550,2.0,2550,0,14540 5th Ave NE,Shoreline,WA 98155,168.62745098039215
2014-05-21,300000.0,2.0,1.0,970,1.0,970,0,9807 22nd Ave SW,Seattle,WA 98106,309.2783505154639
2014-05-21,396450.0,3.0,1.75,1540,1.0,1540,0,1106-1128 Lewis Ln SE,Issaquah,WA 98027,257.43506493506493
2014-05-21,225000.0,2.0,1.0,1396,1.0,1396,0,24841 Redmond-Fall City Rd NE,Redmond,WA 98053,161.17478510028653
2014-05-21,700000.0,4.0,3.25,2780,2.0,2780,0,543 N 138th St,Seattle,WA 98133,251.79856115107913
2014-05-21,260000.0,6.0,2.0,2220,1.0,2220,0,142 11th St SE,Auburn,WA 98002,117.11711711711712
2014-05-21,655000.0,4.0,3.5,2350,2.0,1670,680,11221 NE 106th Pl,Kirkland,WA 98033,278.72340425531917
2014-05-21,413800.0,3.0,2.0,1440,1.0,1440,0,23571-23613 NE Twinberry Way,Redmond,WA 98053,287.3611111111111
2014-05-21,950000.0,5.0,3.75,5330,2.0,3570,1760,832 Summerhill Ridge Dr NW,Issaquah,WA 98027,178.23639774859288
2014-05-21,334990.0,4.0,2.5,2220,2.0,2220,0,11283-11399 5th Ave SW,Seattle,WA 98146,150.8963963963964
2014-05-21,1030000.0,3.0,4.0,3880,2.0,3700,180,8090 Juanita Dr NE,Kirkland,WA 98034,265.4639175257732
2014-05-21,556000.0,3.0,3.0,1960,2.0,1600,360,1150 NE Park Dr,Issaquah,WA 98029,283.6734693877551
2014-05-21,360000.0,3.0,2.5,1530,3.0,1530,0,933 N 97th St,Seattle,WA 98103,235.2941176470588
2014-05-22,480000.0,4.0,2.25,3250,2.0,3250,0,28030 185th Pl SE,Kent,WA 98042,147.69230769230768
2014-05-22,324000.0,3.0,2.5,1750,2.0,1750,0,11201 SE 190th Pl,Renton,WA 98055,185.14285714285714
2014-05-22,1050000.0,4.0,3.25,3440,2.0,3440,0,11704 NE 41st St,Kirkland,WA 98033,305.2325581395349
2014-05-22,275000.0,1.0,0.75,1170,1.0,880,290,37316 W Lake Walker Dr SE,Enumclaw,WA 98022,235.04273504273505
2014-05-22,180000.0,3.0,1.0,870,1.0,870,0,19654 SE 260th St,Covington,WA 98042,206.89655172413794
2014-05-22,749000.0,4.0,2.5,2930,2.0,2930,0,1645 219th Pl SE,Sammamish,WA 98075,255.63139931740614
2014-05-22,373500.0,2.0,1.0,800,1.0,800,0,108 NW 41st St,Seattle,WA 98107,466.875
2014-05-22,770000.0,4.0,2.5,2350,2.0,2350,0,14019 SE 61st Pl,Bellevue,WA 98006,327.6595744680851
2014-05-22,356000.0,2.0,1.75,1060,1.0,1060,0,15523 187th Ave NE,Woodinville,WA 98072,335.8490566037736
2014-05-22,625000.0,3.0,1.75,2060,1.0,1350,710,6619 147th Ct NE,Redmond,WA 98052,303.3980582524272
2014-05-22,494400.0,2.0,1.75,1560,1.0,780,780,115 Blaine St,Seattle,WA 98109,316.9230769230769
2014-05-22,585000.0,4.0,1.75,3000,1.0,1500,1500,3901 Park Ave N,Renton,WA 98056,195.0
2014-05-22,926300.0,3.0,1.5,1660,2.0,1660,0,1814 1st Ave W,Seattle,WA 98119,558.0120481927711
2014-05-22,600000.0,3.0,1.75,1650,1.0,1040,610,547 NE 81st St,Seattle,WA 98115,363.6363636363636
2014-05-22,430000.0,4.0,3.0,3220,2.0,2450,770,20301 96th Ave S,Kent,WA 98031,133.54037267080744
2014-05-22,307000.0,3.0,1.5,2320,1.0,2320,0,26905 NE Cherry St,Duvall,WA 98019,132.32758620689654
2014-05-22,604700.0,4.0,2.75,2750,1.0,1720,1030,27318 10th Pl S,Des Moines,WA 98198,219.8909090909091
2014-05-22,219900.0,3.0,1.0,910,1.0,910,0,303 SW 108th St,Seattle,WA 98146,241.64835164835165
2014-05-22,270000.0,2.0,1.5,840,2.0,840,0,9122 23rd Ave NE,Seattle,WA 98115,321.42857142857144
2014-05-22,432000.0,3.0,2.25,1470,2.0,1090,380,7202 California Ave SW,Seattle,WA 98136,293.8775510204082
2014-05-22,300000.0,6.0,2.0,2040,1.0,2040,0,555 Index Ave NE,Renton,WA 98056,147.05882352941177
2014-05-22,361000.0,3.0,1.0,1100,1.5,1100,0,28764 Redondo Beach Dr S,Des Moines,WA 98198,328.1818181818182
2014-05-22,249950.0,2.0,1.0,940,1.0,940,0,628 SW 136th St,Burien,WA 98166,265.90425531914894
2014-05-22,320000.0,3.0,2.0,1110,1.0,1110,0,17040 426th Ave SE,North Bend,WA 98045,288.2882882882883
2014-05-22,305000.0,4.0,1.75,2200,1.5,1400,800,12036 23rd Ave S,Seattle,WA 98168,138.63636363636363
2014-05-22,503000.0,2.0,1.75,2860,1.0,1510,1350,4338 SW 307th St,Federal Way,WA 98023,175.87412587412587
2014-05-22,235750.0,2.0,1.0,740,1.0,740,0,11050 24th Pl SW,Seattle,WA 98146,318.5810810810811
2014-05-22,657000.0,4.0,1.75,2740,1.0,1370,1370,5524 S Morgan St,Seattle,WA 98118,239.7810218978102
2014-05-22,385000.0,3.0,1.0,1250,1.0,1250,0,16204 SE 8th St,Bellevue,WA 98008,308.0
2014-05-22,389950.0,4.0,2.5,3140,2.0,3140,0,32800 7th Ave SW,Federal Way,WA 98023,124.18789808917198
2014-05-22,150000.0,2.0,1.0,820,1.0,820,0,10218 Aqua Way S,Seattle,WA 98168,182.9268292682927
2014-05-22,254500.0,4.0,2.75,2570,2.0,1720,850,1621 56th Ct SE,Auburn,WA 98092,99.0272373540856
2014-05-22,555000.0,4.0,2.25,2350,1.0,1430,920,15800 SE 50th St,Bellevue,WA 98006,236.17021276595744
2014-05-22,245000.0,4.0,2.0,1580,1.0,1040,540,2306 S 284th Pl,Federal Way,WA 98003,155.0632911392405
2014-05-22,319950.0,2.0,1.0,1070,1.0,1070,0,7057 S Lakeridge Dr,Seattle,WA 98178,299.01869158878503
2014-05-22,337000.0,3.0,1.0,1070,1.0,1070,0,12551 Roosevelt Way NE,Seattle,WA 98125,314.95327102803736
2014-05-22,492000.0,4.0,2.0,1640,2.0,1640,0,639 NW 52nd St,Seattle,WA 98107,300.0
2014-05-22,348580.0,3.0,1.0,1220,1.0,1220,0,14405 105th Ave NE,Kirkland,WA 98034,285.72131147540983
2014-05-22,180000.0,2.0,1.0,1400,1.0,900,500,309 Hardie Ave NW,Renton,WA 98057,128.57142857142858
2014-05-22,400000.0,3.0,1.0,1040,1.0,1040,0,5440 42nd Ave SW,Seattle,WA 98136,384.61538461538464
2014-05-22,295000.0,4.0,2.0,980,1.0,980,0,17026 426th Ave SE,North Bend,WA 98045,301.0204081632653
2014-05-22,910000.0,4.0,3.25,3340,1.5,2240,1100,15243 NE 71st Ct,Redmond,WA 98052,272.45508982035926
2014-05-22,431500.0,3.0,3.5,1900,2.0,1430,470,6527 41st Ave SW,Seattle,WA 98136,227.10526315789474
2014-05-22,180000.0,4.0,1.5,1740,1.0,1020,720,13904 24th Ave S,SeaTac,WA 98168,103.44827586206897
2014-05-22,677000.0,3.0,2.0,2000,1.0,1100,900,1330 N Lucas Pl,Seattle,WA 98103,338.5
2014-05-22,635700.0,4.0,2.5,3240,1.0,1860,1380,2069 211th Ave NE,Sammamish,WA 98074,196.2037037037037
2014-05-22,482000.0,5.0,2.25,2230,1.0,1320,910,16218 195th Pl NE,Woodinville,WA 98077,216.14349775784754
2014-05-22,168000.0,2.0,2.5,1160,2.0,1160,0,8601-8633 26th Ave SW,Seattle,WA 98106,144.82758620689654
2014-05-22,805000.0,4.0,2.75,2410,1.0,1410,1000,3210 NW 58th St,Seattle,WA 98107,334.0248962655602
2014-05-22,398000.0,2.0,1.0,590,1.5,590,0,29613-29615 232nd Ave SE,Black Diamond,WA 98010,674.5762711864406
2014-05-22,665000.0,4.0,2.5,2600,2.0,2600,0,14623 SE 82nd Ct,Newcastle,WA 98059,255.76923076923077
2014-05-22,592500.0,4.0,3.0,2170,1.0,1370,800,18504 NE 21st St,Redmond,WA 98052,273.0414746543779
2014-05-22,940000.0,4.0,2.75,2080,1.5,2080,0,6042 Sycamore Ave NW,Seattle,WA 98107,451.9230769230769
2014-05-22,655000.0,4.0,2.5,2860,2.0,2860,0,2853 234th Ave SE,Sammamish,WA 98075,229.020979020979
2014-05-22,622500.0,4.0,2.5,2980,2.0,2980,0,34823 Rhododendron Dr SE,Snoqualmie,WA 98065,208.89261744966444
2014-05-22,380000.0,2.0,2.5,1230,2.0,1060,170,2031 S Washington St,Seattle,WA 98144,308.9430894308943
2014-05-22,648360.0,4.0,1.75,2260,1.0,1130,1130,137 18th Ave,Kirkland,WA 98033,286.88495575221236
2014-05-22,432000.0,3.0,2.75,2200,1.0,1100,1100,21013 NE 60th Pl,Redmond,WA 98053,196.36363636363637
2014-05-22,1050000.0,4.0,2.5,3030,1.5,3030,0,3255 111th Ave SE,Bellevue,WA 98004,346.53465346534654
2014-05-22,353250.0,2.0,1.0,1060,2.0,1060,0,1523 30th Ave S,Seattle,WA 98144,333.25471698113205
2014-05-22,1000000.0,4.0,3.0,4260,2.0,4260,0,2432 267th Ct SE,Sammamish,WA 98075,234.7417840375587
2014-05-22,320000.0,3.0,2.25,998,2.0,798,200,820 NW 95th St,Seattle,WA 98117,320.64128256513027
2014-05-22,349900.0,4.0,2.5,2052,2.0,2052,0,35650 30th Ave S,Federal Way,WA 98003,170.5165692007797
2014-05-22,330000.0,4.0,3.5,3150,2.0,3150,0,22547 134th Pl SE,Kent,WA 98042,104.76190476190476
2014-05-22,408000.0,3.0,2.25,1950,1.0,1950,0,3742 S 192nd St,SeaTac,WA 98188,209.23076923076923
2014-05-22,321000.0,3.0,2.25,1347,3.0,1347,0,14007-14017 35th Ave NE,Seattle,WA 98125,238.30734966592428
2014-05-22,1051000.0,4.0,3.75,3860,2.5,3860,0,2603 NE Davis Loop,Issaquah,WA 98029,272.27979274611397
2014-05-22,359000.0,3.0,1.5,1360,3.0,1360,0,709 N 94th St,Seattle,WA 98103,263.97058823529414
2014-05-22,300000.0,5.0,2.5,2760,2.0,2760,0,843 S Rose St,Seattle,WA 98108,108.69565217391305
2014-05-22,380000.0,5.0,3.5,2420,2.0,2420,0,8803 38th Ave S,Seattle,WA 98118,157.02479338842974
2014-05-22,660000.0,3.0,2.5,2450,2.0,2450,0,10741 242nd Pl NE,Redmond,WA 98053,269.38775510204084
2014-05-22,355000.0,3.0,2.25,1280,3.0,1280,0,8526 Nesbit Ave N,Seattle,WA 98103,277.34375
2014-05-22,259000.0,3.0,2.5,1550,2.0,1550,0,1506 51st St NE,Auburn,WA 98002,167.09677419354838
2014-05-22,353000.0,1.0,1.0,550,2.0,550,0,1620 14th Ave,Seattle,WA 98122,641.8181818181819
2014-05-22,430000.0,2.0,2.5,1520,2.0,1240,280,2310 15th Ave S,Seattle,WA 98144,282.89473684210526
2014-05-23,460000.0,3.0,1.0,1670,1.5,1170,500,8030 18th Ave NW,Seattle,WA 98117,275.4491017964072
2014-05-23,80000.0,1.0,0.75,430,1.0,430,0,32215 E Rutherford St,Carnation,WA 98014,186.04651162790697
2014-05-23,782000.0,4.0,2.5,2380,2.0,2380,0,16810 SE 47th Way,Bellevue,WA 98006,328.57142857142856
2014-05-23,218000.0,3.0,1.0,960,1.0,960,0,506 Harmony Ln,Enumclaw,WA 98022,227.08333333333334
2014-05-23,325000.0,3.0,1.0,1920,1.0,1120,800,4602 S Fletcher St,Seattle,WA 98118,169.27083333333334
2014-05-23,980000.0,4.0,3.0,3680,1.0,2060,1620,1414 Magnolia Blvd W,Seattle,WA 98199,266.30434782608694
2014-05-23,902000.0,4.0,2.25,2530,1.0,1570,960,4632 141st Ct SE,Bellevue,WA 98006,356.5217391304348
2014-05-23,556000.0,5.0,2.5,3840,2.0,3840,0,739 SW 337th St,Federal Way,WA 98023,144.79166666666666
2014-05-23,662990.0,3.0,1.75,1240,1.5,1240,0,2552 57th Ave SW,Seattle,WA 98116,534.6693548387096
